Date,Daytime,Ride_Name,Park_Name,WaitTime,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-26,15:00:00,Space Mountain,Tomorrowland,45,87,202,Child
2024-01-26,16:00:00,Space Mountain,Tomorrowland,60,78,180,Adult
2024-01-26,17:00:00,Space Mountain,Tomorrowland,78,103,270,Adult
2024-01-26,18:00:00,Space Mountain,Tomorrowland,49,71,139,Senior
2024-01-26,19:00:00,Space Mountain,Tomorrowland,44,38,117,Child
2024-01-26,20:00:00,Space Mountain,Tomorrowland,48,26,55,Child
2024-01-26,21:00:00,Space Mountain,Tomorrowland,57,42,97,Teen
2024-01-26,22:00:00,Space Mountain,Tomorrowland,79,20,85,Adult
2024-01-26,09:00:00,it's a small world,Fantasyland,82,21,114,Teen
2024-01-26,10:00:00,it's a small world,Fantasyland,47,22,111,Child
2024-01-26,11:00:00,it's a small world,Fantasyland,66,38,94,Adult
2024-01-26,12:00:00,it's a small world,Fantasyland,62,15,64,Teen
2024-01-26,13:00:00,it's a small world,Fantasyland,82,120,209,Child
2024-01-26,14:00:00,it's a small world,Fantasyland,88,151,255,Adult
2024-01-26,15:00:00,it's a small world,Fantasyland,67,38,107,Adult
2024-01-26,16:00:00,it's a small world,Fantasyland,86,151,279,Adult
2024-01-26,17:00:00,it's a small world,Fantasyland,43,77,186,Child
2024-01-26,18:00:00,it's a small world,Fantasyland,58,84,146,Teen
2024-01-26,19:00:00,it's a small world,Fantasyland,78,125,244,Senior
2024-01-26,20:00:00,it's a small world,Fantasyland,59,16,54,Child
2024-01-26,21:00:00,it's a small world,Fantasyland,62,30,55,Teen
2024-01-26,22:00:00,it's a small world,Fantasyland,46,35,74,Senior
2024-01-26,09:00:00,Peter Pan's Flight,Fantasyland,61,6,56,Adult
2024-01-26,10:00:00,Peter Pan's Flight,Fantasyland,50,34,106,Senior
2024-01-26,11:00:00,Peter Pan's Flight,Fantasyland,63,33,106,Adult
2024-01-26,12:00:00,Peter Pan's Flight,Fantasyland,59,29,77,Child
2024-01-26,13:00:00,Peter Pan's Flight,Fantasyland,86,81,188,Child
2024-01-26,14:00:00,Peter Pan's Flight,Fantasyland,60,88,172,Senior
2024-01-26,15:00:00,Peter Pan's Flight,Fantasyland,89,120,234,Adult
2024-01-26,16:00:00,Peter Pan's Flight,Fantasyland,76,42,111,Senior
2024-01-26,17:00:00,Peter Pan's Flight,Fantasyland,78,79,253,Child
2024-01-26,18:00:00,Peter Pan's Flight,Fantasyland,45,60,152,Teen
2024-01-26,19:00:00,Peter Pan's Flight,Fantasyland,43,101,296,Adult
2024-01-26,20:00:00,Peter Pan's Flight,Fantasyland,49,28,68,Child
2024-01-26,21:00:00,Peter Pan's Flight,Fantasyland,50,26,50,Senior
2024-01-26,22:00:00,Peter Pan's Flight,Fantasyland,88,18,61,Senior
2024-01-15,09:00:00,Pirates of the Caribbean,Adventureland,74,15,59,Senior
2024-01-15,10:00:00,Pirates of the Caribbean,Adventureland,85,46,101,Senior
2024-01-15,11:00:00,Pirates of the Caribbean,Adventureland,54,11,87,Senior
2024-01-15,12:00:00,Pirates of the Caribbean,Adventureland,72,13,52,Teen
2024-01-15,13:00:00,Pirates of the Caribbean,Adventureland,75,114,258,Adult
2024-01-15,14:00:00,Pirates of the Caribbean,Adventureland,82,53,122,Child
2024-01-15,15:00:00,Pirates of the Caribbean,Adventureland,62,70,162,Senior
2024-01-15,16:00:00,Pirates of the Caribbean,Adventureland,44,75,234,Senior
2024-01-15,17:00:00,Pirates of the Caribbean,Adventureland,65,95,179,Adult
2024-01-15,18:00:00,Pirates of the Caribbean,Adventureland,87,63,156,Teen
2024-01-15,19:00:00,Pirates of the Caribbean,Adventureland,42,55,119,Child
2024-01-15,20:00:00,Pirates of the Caribbean,Adventureland,67,44,83,Teen
2024-01-15,21:00:00,Pirates of the Caribbean,Adventureland,41,42,99,Adult
2024-01-15,22:00:00,Pirates of the Caribbean,Adventureland,69,28,96,Teen
2024-01-15,09:00:00,Big Thunder Mountain,Frontierland,46,39,113,Senior
2024-01-15,10:00:00,Big Thunder Mountain,Frontierland,49,41,91,Adult
2024-01-15,11:00:00,Big Thunder Mountain,Frontierland,56,23,69,Child
2024-01-15,12:00:00,Big Thunder Mountain,Frontierland,52,37,110,Adult
2024-01-15,13:00:00,Big Thunder Mountain,Frontierland,51,82,170,Child
2024-01-15,14:00:00,Big Thunder Mountain,Frontierland,78,88,190,Child
2024-01-15,15:00:00,Big Thunder Mountain,Frontierland,49,79,179,Senior
2024-01-15,16:00:00,Big Thunder Mountain,Frontierland,88,34,109,Adult
2024-01-15,17:00:00,Big Thunder Mountain,Frontierland,88,56,173,Child
2024-01-15,18:00:00,Big Thunder Mountain,Frontierland,81,126,257,Senior
2024-01-15,19:00:00,Big Thunder Mountain,Frontierland,44,105,218,Child
2024-01-15,20:00:00,Big Thunder Mountain,Frontierland,51,25,78,Adult
2024-01-15,21:00:00,Big Thunder Mountain,Frontierland,89,44,88,Teen
2024-01-15,22:00:00,Big Thunder Mountain,Frontierland,80,26,53,Child
2024-01-15,09:00:00,Haunted Mansion,Liberty Square,61,20,70,Adult
2024-01-15,10:00:00,Haunted Mansion,Liberty Square,85,25,86,Senior
2024-01-15,11:00:00,Haunted Mansion,Liberty Square,45,40,93,Child
2024-01-15,12:00:00,Haunted Mansion,Liberty Square,72,9,92,Adult
2024-01-15,13:00:00,Haunted Mansion,Liberty Square,81,59,124,Senior
2024-01-15,14:00:00,Haunted Mansion,Liberty Square,51,66,172,Teen
2024-01-15,15:00:00,Haunted Mansion,Liberty Square,42,60,185,Teen
2024-01-15,16:00:00,Haunted Mansion,Liberty Square,55,74,189,Senior
2024-01-15,17:00:00,Haunted Mansion,Liberty Square,85,66,133,Child
2024-01-15,18:00:00,Haunted Mansion,Liberty Square,68,85,179,Senior
2024-01-15,19:00:00,Haunted Mansion,Liberty Square,68,146,264,Adult
2024-01-15,20:00:00,Haunted Mansion,Liberty Square,73,31,58,Child
2024-01-15,21:00:00,Haunted Mansion,Liberty Square,73,43,91,Adult
2024-01-15,22:00:00,Haunted Mansion,Liberty Square,79,22,51,Adult
2024-01-15,09:00:00,Jungle Cruise,Adventureland,51,46,119,Child
2024-01-15,10:00:00,Jungle Cruise,Adventureland,53,41,93,Teen
2024-01-15,11:00:00,Jungle Cruise,Adventureland,61,14,98,Teen
2024-01-15,12:00:00,Jungle Cruise,Adventureland,89,33,73,Teen
2024-01-15,13:00:00,Jungle Cruise,Adventureland,71,125,284,Child
2024-01-15,14:00:00,Jungle Cruise,Adventureland,52,85,205,Teen
2024-01-15,15:00:00,Jungle Cruise,Adventureland,54,105,213,Adult
2024-01-15,16:00:00,Jungle Cruise,Adventureland,48,155,292,Senior
2024-01-15,17:00:00,Jungle Cruise,Adventureland,49,75,159,Teen
2024-01-15,18:00:00,Jungle Cruise,Adventureland,44,108,179,Senior
2024-01-15,19:00:00,Jungle Cruise,Adventureland,58,62,149,Senior
2024-01-15,20:00:00,Jungle Cruise,Adventureland,90,31,79,Senior
2024-01-15,21:00:00,Jungle Cruise,Adventureland,46,44,82,Senior
2024-01-15,22:00:00,Jungle Cruise,Adventureland,72,20,60,Teen
2024-01-15,09:00:00,Space Mountain,Tomorrowland,56,28,84,Teen
2024-01-15,10:00:00,Space Mountain,Tomorrowland,43,11,105,Teen
2024-01-15,11:00:00,Space Mountain,Tomorrowland,81,29,107,Child
2024-01-15,12:00:00,Space Mountain,Tomorrowland,70,9,103,Senior
2024-01-15,13:00:00,Space Mountain,Tomorrowland,63,94,228,Teen
2024-01-15,14:00:00,Space Mountain,Tomorrowland,75,64,198,Adult
2024-01-15,15:00:00,Space Mountain,Tomorrowland,46,48,157,Adult
2024-01-15,16:00:00,Space Mountain,Tomorrowland,85,70,125,Adult
2024-01-15,17:00:00,Space Mountain,Tomorrowland,73,47,137,Child
2024-01-15,18:00:00,Space Mountain,Tomorrowland,47,103,173,Senior
2024-01-15,19:00:00,Space Mountain,Tomorrowland,58,156,278,Teen
2024-01-15,20:00:00,Space Mountain,Tomorrowland,45,49,98,Senior
2024-01-15,21:00:00,Space Mountain,Tomorrowland,88,18,89,Child
2024-01-15,22:00:00,Space Mountain,Tomorrowland,50,19,51,Teen
2024-01-15,09:00:00,it's a small world,Fantasyland,49,47,103,Senior
2024-01-15,10:00:00,it's a small world,Fantasyland,75,7,58,Senior
2024-01-15,11:00:00,it's a small world,Fantasyland,86,8,118,Teen
2024-01-15,12:00:00,it's a small world,Fantasyland,78,16,68,Senior
2024-01-15,13:00:00,it's a small world,Fantasyland,73,49,100,Adult
2024-01-15,14:00:00,it's a small world,Fantasyland,67,78,161,Senior
2024-01-15,15:00:00,it's a small world,Fantasyland,47,75,147,Child
2024-01-15,16:00:00,it's a small world,Fantasyland,89,96,234,Child
2024-01-15,17:00:00,it's a small world,Fantasyland,58,110,234,Child
2024-01-15,18:00:00,it's a small world,Fantasyland,55,114,199,Senior
2024-01-15,19:00:00,it's a small world,Fantasyland,59,56,111,Senior
2024-01-15,20:00:00,it's a small world,Fantasyland,47,27,73,Child
2024-01-15,21:00:00,it's a small world,Fantasyland,43,18,72,Adult
2024-01-15,22:00:00,it's a small world,Fantasyland,55,17,65,Adult
2024-01-15,09:00:00,Peter Pan's Flight,Fantasyland,48,7,67,Senior
2024-01-15,10:00:00,Peter Pan's Flight,Fantasyland,42,13,54,Teen
2024-01-15,11:00:00,Peter Pan's Flight,Fantasyland,62,10,55,Child
2024-01-15,12:00:00,Peter Pan's Flight,Fantasyland,74,22,90,Senior
2024-01-15,13:00:00,Peter Pan's Flight,Fantasyland,61,108,239,Adult
2024-01-15,14:00:00,Peter Pan's Flight,Fantasyland,81,59,109,Teen
2024-01-15,15:00:00,Peter Pan's Flight,Fantasyland,51,71,173,Child
2024-01-15,16:00:00,Peter Pan's Flight,Fantasyland,89,107,267,Adult
2024-01-15,17:00:00,Peter Pan's Flight,Fantasyland,83,73,131,Adult
2024-01-15,18:00:00,Peter Pan's Flight,Fantasyland,69,123,211,Senior
2024-01-15,19:00:00,Peter Pan's Flight,Fantasyland,84,128,290,Senior
2024-01-15,20:00:00,Peter Pan's Flight,Fantasyland,70,23,71,Senior
2024-01-15,21:00:00,Peter Pan's Flight,Fantasyland,80,48,94,Adult
2024-01-15,22:00:00,Peter Pan's Flight,Fantasyland,51,31,83,Child
2024-01-04,09:00:00,Pirates of the Caribbean,Adventureland,86,30,89,Senior
2024-01-04,10:00:00,Pirates of the Caribbean,Adventureland,67,24,71,Adult
2024-01-04,11:00:00,Pirates of the Caribbean,Adventureland,45,8,107,Adult
2024-01-04,12:00:00,Pirates of the Caribbean,Adventureland,67,24,105,Child
2024-01-04,13:00:00,Pirates of the Caribbean,Adventureland,78,61,119,Senior
2024-01-04,14:00:00,Pirates of the Caribbean,Adventureland,51,89,193,Teen
2024-01-04,15:00:00,Pirates of the Caribbean,Adventureland,74,37,107,Senior
2024-01-04,16:00:00,Pirates of the Caribbean,Adventureland,58,37,108,Child
2024-01-04,17:00:00,Pirates of the Caribbean,Adventureland,60,87,160,Adult
2024-01-04,18:00:00,Pirates of the Caribbean,Adventureland,46,81,192,Child
2024-01-04,19:00:00,Pirates of the Caribbean,Adventureland,45,87,254,Senior
2024-01-04,20:00:00,Pirates of the Caribbean,Adventureland,60,32,73,Senior
2024-01-04,21:00:00,Pirates of the Caribbean,Adventureland,82,24,98,Teen
2024-01-04,22:00:00,Pirates of the Caribbean,Adventureland,58,36,83,Senior
2024-01-04,09:00:00,Big Thunder Mountain,Frontierland,60,28,83,Teen
2024-01-04,10:00:00,Big Thunder Mountain,Frontierland,81,31,86,Teen
2024-01-04,11:00:00,Big Thunder Mountain,Frontierland,57,9,65,Child
2024-01-04,12:00:00,Big Thunder Mountain,Frontierland,55,18,107,Senior
2024-01-04,13:00:00,Big Thunder Mountain,Frontierland,47,68,122,Adult
2024-01-04,14:00:00,Big Thunder Mountain,Frontierland,41,111,270,Child
2024-01-04,15:00:00,Big Thunder Mountain,Frontierland,87,113,240,Adult
2024-01-04,16:00:00,Big Thunder Mountain,Frontierland,51,101,176,Teen
2024-01-04,17:00:00,Big Thunder Mountain,Frontierland,71,147,282,Teen
2024-01-04,18:00:00,Big Thunder Mountain,Frontierland,73,89,192,Teen
2024-01-04,19:00:00,Big Thunder Mountain,Frontierland,64,48,131,Teen
2024-01-04,20:00:00,Big Thunder Mountain,Frontierland,75,34,65,Child
2024-01-04,21:00:00,Big Thunder Mountain,Frontierland,47,41,73,Adult
2024-01-04,22:00:00,Big Thunder Mountain,Frontierland,56,44,79,Teen
2024-01-04,09:00:00,Haunted Mansion,Liberty Square,79,17,66,Child
2024-01-04,10:00:00,Haunted Mansion,Liberty Square,45,37,107,Adult
2024-01-04,11:00:00,Haunted Mansion,Liberty Square,44,27,66,Teen
2024-01-04,12:00:00,Haunted Mansion,Liberty Square,59,22,66,Child
2024-01-04,13:00:00,Haunted Mansion,Liberty Square,65,61,131,Teen
2024-01-04,14:00:00,Haunted Mansion,Liberty Square,85,62,177,Teen
2024-01-04,15:00:00,Haunted Mansion,Liberty Square,86,108,182,Teen
2024-01-04,16:00:00,Haunted Mansion,Liberty Square,70,113,188,Adult
2024-01-04,17:00:00,Haunted Mansion,Liberty Square,73,46,120,Teen
2024-01-04,18:00:00,Haunted Mansion,Liberty Square,66,158,262,Adult
2024-01-04,19:00:00,Haunted Mansion,Liberty Square,89,66,132,Adult
2024-01-04,20:00:00,Haunted Mansion,Liberty Square,66,49,89,Child
2024-01-04,21:00:00,Haunted Mansion,Liberty Square,76,25,82,Teen
2024-01-04,22:00:00,Haunted Mansion,Liberty Square,44,25,60,Child
2024-01-04,09:00:00,Jungle Cruise,Adventureland,41,20,53,Adult
2024-01-04,10:00:00,Jungle Cruise,Adventureland,45,31,88,Teen
2024-01-04,11:00:00,Jungle Cruise,Adventureland,42,25,101,Senior
2024-01-04,12:00:00,Jungle Cruise,Adventureland,81,5,59,Teen
2024-01-04,13:00:00,Jungle Cruise,Adventureland,89,92,212,Senior
2024-01-04,14:00:00,Jungle Cruise,Adventureland,76,79,218,Adult
2024-01-04,15:00:00,Jungle Cruise,Adventureland,56,87,255,Adult
2024-01-04,16:00:00,Jungle Cruise,Adventureland,81,114,283,Adult
2024-01-04,17:00:00,Jungle Cruise,Adventureland,53,69,202,Adult
2024-01-04,18:00:00,Jungle Cruise,Adventureland,89,109,231,Child
2024-01-04,19:00:00,Jungle Cruise,Adventureland,76,67,181,Senior
2024-01-04,20:00:00,Jungle Cruise,Adventureland,66,22,57,Senior
2024-01-04,21:00:00,Jungle Cruise,Adventureland,79,19,65,Child
2024-01-04,22:00:00,Jungle Cruise,Adventureland,80,21,53,Senior
2024-01-04,09:00:00,Space Mountain,Tomorrowland,79,28,113,Senior
2024-01-04,10:00:00,Space Mountain,Tomorrowland,66,6,52,Senior
2024-01-04,11:00:00,Space Mountain,Tomorrowland,55,39,114,Teen
2024-01-04,12:00:00,Space Mountain,Tomorrowland,50,33,77,Adult
2024-01-04,13:00:00,Space Mountain,Tomorrowland,60,35,112,Adult
2024-01-04,14:00:00,Space Mountain,Tomorrowland,76,111,226,Senior
2024-01-04,15:00:00,Space Mountain,Tomorrowland,86,82,173,Child
2024-01-04,16:00:00,Space Mountain,Tomorrowland,60,55,127,Teen
2024-01-04,17:00:00,Space Mountain,Tomorrowland,52,89,167,Adult
2024-01-04,18:00:00,Space Mountain,Tomorrowland,88,124,295,Adult
2024-01-04,19:00:00,Space Mountain,Tomorrowland,50,47,111,Child
2024-01-04,20:00:00,Space Mountain,Tomorrowland,71,48,86,Teen
2024-01-04,21:00:00,Space Mountain,Tomorrowland,72,41,73,Adult
2024-01-04,22:00:00,Space Mountain,Tomorrowland,69,24,54,Senior
2024-01-04,09:00:00,it's a small world,Fantasyland,88,14,96,Teen
2024-01-04,10:00:00,it's a small world,Fantasyland,75,35,115,Child
2024-01-04,11:00:00,it's a small world,Fantasyland,57,4,55,Teen
2024-01-04,12:00:00,it's a small world,Fantasyland,79,33,92,Senior
2024-01-04,13:00:00,it's a small world,Fantasyland,83,68,138,Teen
2024-01-04,14:00:00,it's a small world,Fantasyland,79,108,183,Adult
2024-01-04,15:00:00,it's a small world,Fantasyland,47,60,141,Adult
2024-01-04,16:00:00,it's a small world,Fantasyland,48,101,251,Senior
2024-01-04,17:00:00,it's a small world,Fantasyland,46,135,281,Adult
2024-01-04,18:00:00,it's a small world,Fantasyland,65,124,221,Child
2024-01-04,19:00:00,it's a small world,Fantasyland,63,78,194,Child
2024-01-04,20:00:00,it's a small world,Fantasyland,90,30,76,Child
2024-01-04,21:00:00,it's a small world,Fantasyland,61,44,88,Adult
2024-01-04,22:00:00,it's a small world,Fantasyland,75,31,91,Child
2024-01-04,09:00:00,Peter Pan's Flight,Fantasyland,77,11,64,Child
2024-01-04,10:00:00,Peter Pan's Flight,Fantasyland,70,27,106,Senior
2024-01-04,11:00:00,Peter Pan's Flight,Fantasyland,50,22,69,Teen
2024-01-04,12:00:00,Peter Pan's Flight,Fantasyland,73,38,102,Senior
2024-01-04,13:00:00,Peter Pan's Flight,Fantasyland,80,153,288,Child
2024-01-04,14:00:00,Peter Pan's Flight,Fantasyland,86,96,280,Teen
2024-01-04,15:00:00,Peter Pan's Flight,Fantasyland,79,98,243,Senior
2024-01-04,16:00:00,Peter Pan's Flight,Fantasyland,89,99,234,Adult
2024-01-04,17:00:00,Peter Pan's Flight,Fantasyland,64,64,144,Adult
2024-01-04,18:00:00,Peter Pan's Flight,Fantasyland,49,98,239,Adult
2024-01-04,19:00:00,Peter Pan's Flight,Fantasyland,83,116,256,Teen
2024-01-04,20:00:00,Peter Pan's Flight,Fantasyland,55,25,65,Adult
2024-01-04,21:00:00,Peter Pan's Flight,Fantasyland,42,25,64,Adult
2024-01-04,22:00:00,Peter Pan's Flight,Fantasyland,76,32,95,Senior
2024-01-22,09:00:00,Pirates of the Caribbean,Adventureland,60,14,94,Adult
2024-01-22,10:00:00,Pirates of the Caribbean,Adventureland,70,13,55,Child
2024-01-22,11:00:00,Pirates of the Caribbean,Adventureland,62,32,94,Adult
2024-01-22,12:00:00,Pirates of the Caribbean,Adventureland,75,20,111,Teen
2024-01-22,13:00:00,Pirates of the Caribbean,Adventureland,90,91,237,Adult
2024-01-22,14:00:00,Pirates of the Caribbean,Adventureland,86,45,135,Teen
2024-01-22,15:00:00,Pirates of the Caribbean,Adventureland,57,51,162,Teen
2024-01-22,16:00:00,Pirates of the Caribbean,Adventureland,58,98,263,Child
2024-01-22,17:00:00,Pirates of the Caribbean,Adventureland,47,54,125,Adult
2024-01-22,18:00:00,Pirates of the Caribbean,Adventureland,76,128,283,Child
2024-01-22,19:00:00,Pirates of the Caribbean,Adventureland,83,148,274,Teen
2024-01-22,20:00:00,Pirates of the Caribbean,Adventureland,74,28,50,Teen
2024-01-22,21:00:00,Pirates of the Caribbean,Adventureland,64,38,76,Senior
2024-01-22,22:00:00,Pirates of the Caribbean,Adventureland,65,30,91,Adult
2024-01-22,09:00:00,Big Thunder Mountain,Frontierland,60,17,103,Child
2024-01-22,10:00:00,Big Thunder Mountain,Frontierland,58,36,100,Teen
2024-01-22,11:00:00,Big Thunder Mountain,Frontierland,81,7,87,Child
2024-01-22,12:00:00,Big Thunder Mountain,Frontierland,43,37,88,Child
2024-01-22,13:00:00,Big Thunder Mountain,Frontierland,89,73,185,Senior
2024-01-22,14:00:00,Big Thunder Mountain,Frontierland,45,125,264,Senior
2024-01-22,15:00:00,Big Thunder Mountain,Frontierland,81,77,134,Senior
2024-01-22,16:00:00,Big Thunder Mountain,Frontierland,76,61,169,Child
2024-01-22,17:00:00,Big Thunder Mountain,Frontierland,54,65,184,Senior
2024-01-22,18:00:00,Big Thunder Mountain,Frontierland,74,101,265,Teen
2024-01-22,19:00:00,Big Thunder Mountain,Frontierland,87,55,103,Adult
2024-01-22,20:00:00,Big Thunder Mountain,Frontierland,86,38,100,Teen
2024-01-22,21:00:00,Big Thunder Mountain,Frontierland,42,28,61,Senior
2024-01-22,22:00:00,Big Thunder Mountain,Frontierland,51,33,82,Child
2024-01-22,09:00:00,Haunted Mansion,Liberty Square,65,22,84,Adult
2024-01-22,10:00:00,Haunted Mansion,Liberty Square,82,11,51,Adult
2024-01-22,11:00:00,Haunted Mansion,Liberty Square,46,7,80,Child
2024-01-22,12:00:00,Haunted Mansion,Liberty Square,51,27,109,Teen
2024-01-22,13:00:00,Haunted Mansion,Liberty Square,48,104,203,Adult
2024-01-22,14:00:00,Haunted Mansion,Liberty Square,70,92,276,Adult
2024-01-22,15:00:00,Haunted Mansion,Liberty Square,60,96,194,Teen
2024-01-22,16:00:00,Haunted Mansion,Liberty Square,55,94,156,Teen
2024-01-22,17:00:00,Haunted Mansion,Liberty Square,40,76,222,Senior
2024-01-22,18:00:00,Haunted Mansion,Liberty Square,56,143,291,Adult
2024-01-22,19:00:00,Haunted Mansion,Liberty Square,64,108,206,Senior
2024-01-22,20:00:00,Haunted Mansion,Liberty Square,55,53,98,Teen
2024-01-22,21:00:00,Haunted Mansion,Liberty Square,68,35,98,Child
2024-01-22,22:00:00,Haunted Mansion,Liberty Square,88,40,83,Adult
2024-01-22,09:00:00,Jungle Cruise,Adventureland,44,12,64,Senior
2024-01-22,10:00:00,Jungle Cruise,Adventureland,76,23,61,Senior
2024-01-22,11:00:00,Jungle Cruise,Adventureland,47,20,57,Teen
2024-01-22,12:00:00,Jungle Cruise,Adventureland,43,36,115,Senior
2024-01-22,13:00:00,Jungle Cruise,Adventureland,75,76,244,Senior
2024-01-22,14:00:00,Jungle Cruise,Adventureland,72,150,272,Adult
2024-01-22,15:00:00,Jungle Cruise,Adventureland,52,86,285,Senior
2024-01-22,16:00:00,Jungle Cruise,Adventureland,76,93,165,Child
2024-01-22,17:00:00,Jungle Cruise,Adventureland,74,105,290,Child
2024-01-22,18:00:00,Jungle Cruise,Adventureland,49,48,111,Adult
2024-01-22,19:00:00,Jungle Cruise,Adventureland,50,90,279,Child
2024-01-22,20:00:00,Jungle Cruise,Adventureland,60,27,54,Child
2024-01-22,21:00:00,Jungle Cruise,Adventureland,73,32,68,Teen
2024-01-22,22:00:00,Jungle Cruise,Adventureland,68,28,99,Senior
2024-01-22,09:00:00,Space Mountain,Tomorrowland,63,36,118,Teen
2024-01-22,10:00:00,Space Mountain,Tomorrowland,64,4,78,Child
2024-01-22,11:00:00,Space Mountain,Tomorrowland,68,30,88,Senior
2024-01-22,12:00:00,Space Mountain,Tomorrowland,64,35,118,Teen
2024-01-22,13:00:00,Space Mountain,Tomorrowland,64,72,163,Adult
2024-01-22,14:00:00,Space Mountain,Tomorrowland,45,53,139,Teen
2024-01-22,15:00:00,Space Mountain,Tomorrowland,83,154,285,Child
2024-01-22,16:00:00,Space Mountain,Tomorrowland,82,60,108,Senior
2024-01-22,17:00:00,Space Mountain,Tomorrowland,74,139,257,Child
2024-01-22,18:00:00,Space Mountain,Tomorrowland,48,58,161,Child
2024-01-22,19:00:00,Space Mountain,Tomorrowland,81,62,125,Child
